Player,Tm,Att.,Made,Miss,Pct.
Mason Raymond\raymoma01,VAN,6,2,4,33.3
Brent Burns\burnsbr01,MIN,3,1,2,33.3
Alexander Burmistrov\burmial01,ATL,3,1,2,33.3
Cody Franson\fransco01,NSH,3,1,2,33.3
Curtis Glencross\glenccu01,CGY,3,1,2,33.3
Ryan Getzlaf\getzlry01,ANA,3,1,2,33.3
Shane Doan\doansh01,PHX,3,1,2,33.3
Drew Stafford\staffdr01,BUF,3,1,2,33.3
Erik Karlsson\karlser01,OTT,3,1,2,33.3
Simon Gagne\gagnesi01,TBL,3,1,2,33.3
Fedor Tyutin\tyutife01,CBJ,3,1,2,33.3
Evgeni Malkin\malkiev01,PIT,3,1,2,33.3
Matt Cullen\cullema01,MIN,3,1,2,33.3
Eric Belanger\belaner01,PHX,3,1,2,33.3
Anze Kopitar\kopitan01,LAK,10,3,7,30.0
Patrick Kane\kanepa01,CHI,10,3,7,30.0
Bryan Little\littlbr01,ATL,10,3,7,30.0
Jamie Benn\bennja01,DAL,7,2,5,28.6
Taylor Hall\hallta02,EDM,7,2,5,28.6
Stephen Weiss\weissst01,FLA,7,2,5,28.6
Todd Bertuzzi\bertuto01,DET,7,2,5,28.6
Adam Hall\hallad01,TBL,7,2,5,28.6
Dustin Brown\browndu01,LAK,7,2,5,28.6
Jiri Hudler\hudleji01,DET,7,2,5,28.6
Martin Erat\eratma01,NSH,7,2,5,28.6
Ryan Kesler\keslery01,VAN,8,2,6,25.0
Logan Couture\coutulo01,SJS,8,2,6,25.0
P.A. Parenteau\parenpi01,NYI,8,2,6,25.0
Chris Stewart\stewach02,COL,4,1,3,25.0
Kristian Huselius\huselkr01,CBJ,4,1,3,25.0
Steve Sullivan\sullist01,NSH,4,1,3,25.0
Nik Antropov\antroni01,ATL,4,1,3,25.0
Scottie Upshall\upshasc01,PHX,4,1,3,25.0
Kyle Turris\turriky01,PHX,4,1,3,25.0
Mark Letestu\letesma01,PIT,4,1,3,25.0
Tuomo Ruutu\ruututu01,CAR,4,1,3,25.0
Brandon Dubinsky\dubinbr01,NYR,4,1,3,25.0
Benoit Pouliot\poulibe01,MTL,4,1,3,25.0
Lee Stempniak\stemple01,PHX,4,1,3,25.0
Pascal Dupuis\dupuipa01,PIT,4,1,3,25.0
Justin Williams\williju01,LAK,4,1,3,25.0
Sergei Samsonov\samsose01,CAR,4,1,3,25.0
Sidney Crosby\crosbsi01,PIT,4,1,3,25.0
Kris Letang\letankr01,PIT,13,3,10,23.1
Claude Giroux\giroucl01,PHI,9,2,7,22.2
Nicklas Backstrom\backsni02,WSH,9,2,7,22.2
Joe Pavelski\paveljo01,SJS,9,2,7,22.2
Jussi Jokinen\jokinju01,CAR,10,2,8,20.0
Joffrey Lupul\lupuljo01,ANA,5,1,4,20.0
Artem Anisimov\anisiar01,NYR,5,1,4,20.0
Mike Richards\richami02,PHI,5,1,4,20.0
Michael Ryder\rydermi01,BOS,5,1,4,20.0
Kris Versteeg\verstkr01,TOR,5,1,4,20.0
Jason Spezza\spezzja01,OTT,5,1,4,20.0
Daniel Sedin\sedinda01,VAN,5,1,4,20.0
Martin St. Louis\stlouma01,TBL,5,1,4,20.0
Ray Whitney\whitnra01,PHX,5,1,4,20.0
Loui Eriksson\erikslo01,DAL,5,1,4,20.0
David Booth\boothda01,FLA,5,1,4,20.0
Olli Jokinen\jokinol01,CGY,5,1,4,20.0
Matt D'Agostini\dagosma01,STL,6,1,5,16.7
Corey Perry\perryco01,ANA,6,1,5,16.7
Brian Gionta\giontbr01,MTL,6,1,5,16.7
Jack Johnson\johnsja02,LAK,7,1,6,14.3
Patrick Sharp\sharppa01,CHI,7,1,6,14.3
Niklas Hagman\hagmani01,CGY,8,1,7,12.5
Phil Kessel\kesseph01,TOR,8,1,7,12.5
Steven Stamkos\stamkst01,TBL,7,0,7,0.0
Matt Duchene\duchema01,COL,6,0,6,0.0
Sam Gagner\gagnesa01,EDM,5,0,5,0.0
Vincent Lecavalier\lecavvi01,TBL,5,0,5,0.0
Rich Peverley\peverri01,ATL,5,0,5,0.0
Derek Stepan\stepade01,NYR,5,0,5,0.0
John Tavares\tavarjo01,NYI,4,0,4,0.0
Ryan Callahan\callary01,NYR,4,0,4,0.0
Evander Kane\kaneev01,ATL,4,0,4,0.0
David Jones\jonesda01,COL,4,0,4,0.0
Nikolai Kulemin\kulemni01,TOR,4,0,4,0.0
Antti Miettinen\miettan01,MIN,4,0,4,0.0
Dustin Penner\pennedu01,EDM,4,0,4,0.0
Teddy Purcell\purcete01,TBL,4,0,4,0.0
Jason Pominville\pominja01,BUF,4,0,4,0.0
Lauri Korpikoski\korpila01,PHX,4,0,4,0.0
Niclas Bergfors\bergfni01,ATL,3,0,3,0.0
Patrik Berglund\berglpa01,STL,3,0,3,0.0
Teemu Selanne\selante01,ANA,3,0,3,0.0
Tyler Kennedy\kennety01,PIT,3,0,3,0.0
Andrei Kostitsyn\kostian01,MTL,3,0,3,0.0
Daniel Alfredsson\alfreda01,OTT,3,0,3,0.0
Henrik Zetterberg\zettehe01,DET,3,0,3,0.0
Patrick Marleau\marlepa01,SJS,3,0,3,0.0
Ales Hemsky\hemskal01,EDM,3,0,3,0.0
Matt Calvert\calvema01,CBJ,3,0,3,0.0
Patrik Elias\eliaspa01,NJD,3,0,3,0.0
Gilbert Brule\brulegi01,EDM,3,0,3,0.0
Mattias Tedenby\tedenma01,NJD,3,0,3,0.0
Patrice Bergeron\bergepa01,BOS,3,0,3,0.0
David Legwand\legwada01,NSH,3,0,3,0.0
Jakub Voracek\voracja01,CBJ,3,0,3,0.0
Johan Franzen\franzjo01,DET,2,0,2,0.0
Brendan Morrison\morribr01,CGY,2,0,2,0.0
Sean Bergenheim\bergese01,TBL,2,0,2,0.0
Brian Boyle\boylebr01,NYR,2,0,2,0.0
Marek Svatos\svatoma01,OTT,2,0,2,0.0
Cory Stillman\stillco01,FLA,2,0,2,0.0
Dustin Byfuglien\byfugdu01,ATL,2,0,2,0.0
Kyle Wellwood\wellwky01,SJS,2,0,2,0.0
James Wisniewski\wisnija01,MTL,2,0,2,0.0
Andrew Cogliano\coglian01,EDM,2,0,2,0.0
David Krejci\krejcda01,BOS,2,0,2,0.0
Matt Moulson\moulsma01,NYI,2,0,2,0.0
Mikkel Boedker\boedkmi01,PHX,2,0,2,0.0
Erik Johnson\johnser01,STL,2,0,2,0.0
Magnus Paajarvi\paajama01,EDM,2,0,2,0.0
Tim Connolly\connoti01,BUF,2,0,2,0.0
Mike Fisher\fishemi01,OTT,2,0,2,0.0
Chris Higgins\higgich01,FLA,2,0,2,0.0
Marian Hossa\hossama01,CHI,2,0,2,0.0
Mikael Samuelsson\samuemi01,VAN,2,0,2,0.0
P.K. Subban\subbapk01,MTL,2,0,2,0.0
Martin Havlat\havlama01,MIN,2,0,2,0.0
Jeff Carter\carteje01,PHI,2,0,2,0.0
Mike Modano\modanmi01,DET,2,0,2,0.0
R.J. Umberger\umberrj01,CBJ,2,0,2,0.0
Mathieu Perreault\perrema01,WSH,2,0,2,0.0
Saku Koivu\koivusa01,ANA,2,0,2,0.0
Ryan Shannon\shannry01,OTT,2,0,2,0.0
Ryan Jones\jonesry01,EDM,2,0,2,0.0
Brandon Sutter\suttebr03,CAR,1,0,1,0.0
Shawn Horcoff\horcosh01,EDM,1,0,1,0.0
Mattias Ritola\ritolma01,TBL,1,0,1,0.0
Clarke MacArthur\macarcl01,TOR,1,0,1,0.0
Eric Staal\staaler01,CAR,1,0,1,0.0
Paul Byron\byronpa01,BUF,1,0,1,0.0
Derek MacKenzie\mackede01,CBJ,1,0,1,0.0
Drew Doughty\doughdr01,LAK,1,0,1,0.0
Pavel Kubina\kubinpa01,TBL,1,0,1,0.0
Dan Cleary\clearda01,DET,1,0,1,0.0
Vladimir Sobotka\sobotvl01,STL,1,0,1,0.0
Michal Repik\repikmi01,FLA,1,0,1,0.0
Brandon Segal\segalbr01,DAL,1,0,1,0.0
Chris Conner\connech01,PIT,1,0,1,0.0
David Backes\backeda01,STL,1,0,1,0.0
Milan Lucic\lucicmi01,BOS,1,0,1,0.0
Marc Staal\staalma01,NYR,1,0,1,0.0
Bobby Butler\butlebo01,OTT,1,0,1,0.0
Chris Drury\drurych01,NYR,1,0,1,0.0
Jason Williams\willija01,DAL,1,0,1,0.0
Marc Pouliot\poulima01,TBL,1,0,1,0.0
Tom Pyatt\pyattto01,MTL,1,0,1,0.0
Michal Rozsival\rozsimi01,NYR,1,0,1,0.0
Henrik Sedin\sedinhe01,VAN,1,0,1,0.0
Nick Foligno\foligni01,OTT,1,0,1,0.0
Jay Bouwmeester\bouwmja01,CGY,1,0,1,0.0
Scott Gomez\gomezsc01,MTL,1,0,1,0.0
Steve Ott\ottst01,DAL,1,0,1,0.0
Mike Green\greenmi03,WSH,1,0,1,0.0
Derick Brassard\brassde01,CBJ,1,0,1,0.0
Toni Lydman\lydmato01,ANA,1,0,1,0.0
Marty Reasoner\reasoma01,FLA,1,0,1,0.0
Brooks Laich\laichbr01,WSH,1,0,1,0.0
Alexandre Giroux\giroual01,EDM,1,0,1,0.0
Marek Zidlicky\zidlima01,MIN,1,0,1,0.0
Kurtis Foster\fosteku01,EDM,1,0,1,0.0
Andrew Brunette\brunean01,MIN,1,0,1,0.0
Dany Heatley\heatlda01,SJS,1,0,1,0.0
Jacob Josefson\josefja01,NJD,1,0,1,0.0
Tomas Kubalik\kubalto01,CBJ,1,0,1,0.0
Jason Blake\blakeja01,ANA,1,0,1,0.0
Tomas Kaberle\kaberto01,TOR,1,0,1,0.0
Jordan Leopold\leopojo01,BUF,1,0,1,0.0
Alex Frolov\froloal01,NYR,1,0,1,0.0
Evgenii Dadonov\dadonev01,FLA,1,0,1,0.0
Teemu Hartikainen\hartite01,EDM,1,0,1,0.0
Tyler Myers\myersty01,BUF,1,0,1,0.0
Troy Brouwer\brouwtr01,CHI,1,0,1,0.0
Jarome Iginla\iginlja01,CGY,1,0,1,0.0
Colin Fraser\fraseco01,EDM,1,0,1,0.0
Steve Reinprecht\reinpst01,FLA,1,0,1,0.0
Marian Gaborik\gaborma01,NYR,1,0,1,0.0
Lubomir Visnovsky\visnolu01,ANA,1,0,1,0.0
Steve Downie\downist01,TBL,1,0,1,0.0
Nathan Horton\hortona01,BOS,1,0,1,0.0
Stephane Robidas\robidst01,DAL,1,0,1,0.0
Alex Goligoski\goligal01,PIT,1,0,1,0.0
Cal Clutterbuck\cluttca01,MIN,1,0,1,0.0
Matt Gilroy\gilroma01,NYR,1,0,1,0.0
Matt Martin\martima02,NYI,1,0,1,0.0
Sergei Kostitsyn\kostise01,NSH,1,0,1,0.0
Zdeno Chara\charazd01,BOS,1,0,1,0.0
Blake Comeau\comeabl01,NYI,1,0,1,0.0
Marcus Johansson\johanma03,WSH,1,0,1,0.0
Mike Santorelli\santomi01,NSH,3,3,0,100.0
P.A. Parenteau\parenpi01,NYR,3,3,0,100.0
Pascal Dupuis\dupuipa01,PIT,1,1,0,100.0
Lubomir Visnovsky\visnolu01,EDM,1,1,0,100.0
Chris Clark\clarkch01,WSH,1,1,0,100.0
Chad Larose\larosch01,CAR,1,1,0,100.0
Ryan Shannon\shannry01,OTT,1,1,0,100.0
Vinny Prospal\prospva01,NYR,1,1,0,100.0
David Clarkson\clarkda03,NJD,1,1,0,100.0
Brent Seabrook\seabrbr01,CHI,1,1,0,100.0
Logan Couture\coutulo01,SJS,1,1,0,100.0
Mika Pyorala\pyorami01,PHI,1,1,0,100.0
Alexandre Burrows\burroal01,VAN,1,1,0,100.0
Niklas Hagman\hagmani01,TOR,1,1,0,100.0
Justin Williams\williju01,LAK,1,1,0,100.0
Sidney Crosby\crosbsi01,PIT,10,8,2,80.0
Jochen Hecht\hechtjo01,BUF,4,3,1,75.0
Nikolai Kulemin\kulemni01,TOR,4,3,1,75.0
Adrian Aucoin\aucoiad01,PHX,9,6,3,66.7
Vyacheslav Kozlov\kozlovy01,ATL,6,4,2,66.7
James Wisniewski\wisnija01,ANA,3,2,1,66.7
John Mitchell\mitchjo01,TOR,3,2,1,66.7
T.J. Oshie\oshietj01,STL,8,5,3,62.5
Robert Lang\langro01,PHX,8,5,3,62.5
Michal Handzus\handzmi01,LAK,8,5,3,62.5
Gilbert Brule\brulegi01,EDM,5,3,2,60.0
Claude Giroux\giroucl01,PHI,5,3,2,60.0
Ryan Potulny\potulry01,EDM,5,3,2,60.0
Brian Gionta\giontbr01,MTL,5,3,2,60.0
Jeff Tambellini\tambeje01,NYI,5,3,2,60.0
Ryan Kesler\keslery01,VAN,5,3,2,60.0
Brad Boyes\boyesbr01,STL,12,7,5,58.3
Frans Nielsen\nielsfr01,NYI,12,7,5,58.3
Jonathan Toews\toewsjo01,CHI,14,8,6,57.1
Matt Moulson\moulsma01,NYI,7,4,3,57.1
Marek Svatos\svatoma01,COL,7,4,3,57.1
Shawn Horcoff\horcosh01,EDM,7,4,3,57.1
Alex Kovalev\kovalal01,OTT,9,5,4,55.6
Jason Pominville\pominja01,BUF,9,5,4,55.6
Rob Schremp\schrero01,NYI,9,5,4,55.6
Anze Kopitar\kopitan01,LAK,16,8,8,50.0
Pavel Datsyuk\datsypa01,DET,14,7,7,50.0
Olli Jokinen\jokinol01,CGY,10,5,5,50.0
Ryan Getzlaf\getzlry01,ANA,8,4,4,50.0
Milan Hejduk\hejdumi01,COL,8,4,4,50.0
Todd Bertuzzi\bertuto01,DET,8,4,4,50.0
Kyle Wellwood\wellwky01,VAN,6,3,3,50.0
Marc Savard\savarma01,BOS,6,3,3,50.0
Ales Hemsky\hemskal01,EDM,4,2,2,50.0
Andrei Kostitsyn\kostian01,MTL,4,2,2,50.0
Cal O'Reilly\oreilca01,NSH,4,2,2,50.0
Miroslav Satan\satanmi01,BOS,4,2,2,50.0
Owen Nolan\nolanow01,MIN,4,2,2,50.0
Andrew Ebbett\ebbetan01,MIN,2,1,1,50.0
Ville Koistinen\koistvi01,FLA,2,1,1,50.0
David Booth\boothda01,FLA,2,1,1,50.0
Steve Ott\ottst01,DAL,2,1,1,50.0
Drew Doughty\doughdr01,LAK,2,1,1,50.0
Marco Sturm\sturmma01,BOS,2,1,1,50.0
Evgeni Malkin\malkiev01,PIT,2,1,1,50.0
Trent Hunter\huntetr01,NYI,2,1,1,50.0
Mike Knuble\knublmi01,WSH,2,1,1,50.0
Matt Hendricks\hendrma01,COL,2,1,1,50.0
Joffrey Lupul\lupuljo01,ANA,2,1,1,50.0
Niklas Kronwall\kronwni01,DET,2,1,1,50.0
Jason Arnott\arnotja01,NSH,2,1,1,50.0
Kamil Kreps\krepska01,FLA,2,1,1,50.0
Drew Miller\milledr01,DET,2,1,1,50.0
Chris Kunitz\kunitch01,PIT,2,1,1,50.0
Teddy Purcell\purcete01,TBL,2,1,1,50.0
Zach Parise\parisza01,NJD,11,5,6,45.5
Martin Erat\eratma01,NSH,11,5,6,45.5
Radim Vrbata\vrbatra01,PHX,18,8,10,44.4
Nicklas Backstrom\backsni02,WSH,9,4,5,44.4
Andy McDonald\mcdonan01,STL,9,4,5,44.4
Jussi Jokinen\jokinju01,CAR,9,4,5,44.4
David Legwand\legwada01,NSH,9,4,5,44.4
Phil Kessel\kesseph01,TOR,7,3,4,42.9
Chris Stewart\stewach02,COL,7,3,4,42.9
Jason Spezza\spezzja01,OTT,7,3,4,42.9
Mikko Koivu\koivumi01,MIN,12,5,7,41.7
Rick Nash\nashri01,CBJ,12,5,7,41.7
Lauri Korpikoski\korpila01,PHX,17,7,10,41.2
Kris Letang\letankr01,PIT,10,4,6,40.0
David Krejci\krejcda01,BOS,10,4,6,40.0
Thomas Vanek\vanekth01,BUF,5,2,3,40.0
Patrik Elias\eliaspa01,NJD,5,2,3,40.0
Mike Fisher\fishemi01,OTT,5,2,3,40.0
Jamie Lundmark\lundmja01,CGY,5,2,3,40.0
Kris Versteeg\verstkr01,CHI,5,2,3,40.0
Peter Mueller\muellpe01,PHX,8,3,5,37.5
Rich Peverley\peverri01,ATL,8,3,5,37.5
John Tavares\tavarjo01,NYI,8,3,5,37.5
Nigel Dawes\dawesni01,CGY,8,3,5,37.5
Kristian Huselius\huselkr01,CBJ,11,4,7,36.4
Patrick O'Sullivan\osullpa01,EDM,11,4,7,36.4
Jack Johnson\johnsja02,LAK,17,6,11,35.3
Jamie Langenbrunner\langeja01,NJD,9,3,6,33.3
Ryane Clowe\clowery01,SJS,9,3,6,33.3
Steven Stamkos\stamkst01,TBL,9,3,6,33.3
Jason Williams\willija01,DET,9,3,6,33.3
Loui Eriksson\erikslo01,DAL,9,3,6,33.3
Joe Pavelski\paveljo01,SJS,9,3,6,33.3
Daniel Briere\brierda01,PHI,6,2,4,33.3
Lee Stempniak\stemple01,TOR,6,2,4,33.3
Tuomo Ruutu\ruututu01,CAR,6,2,4,33.3
Fedor Tyutin\tyutife01,CBJ,6,2,4,33.3
Cory Stillman\stillco01,FLA,6,2,4,33.3
Jarret Stoll\stollja01,LAK,6,2,4,33.3
Jakub Voracek\voracja01,CBJ,6,2,4,33.3
Marian Hossa\hossama01,CHI,6,2,4,33.3
Tomas Kopecky\kopecto01,CHI,3,1,2,33.3
Ryan O'Reilly\oreilry01,COL,3,1,2,33.3
Wayne Simmonds\simmowa01,LAK,3,1,2,33.3
Tyler Myers\myersty01,BUF,3,1,2,33.3
Brent Burns\burnsbr01,MIN,3,1,2,33.3
Matt Niskanen\niskama01,DAL,3,1,2,33.3
Josh Bailey\bailejo01,NYI,3,1,2,33.3
Mikael Samuelsson\samuemi01,VAN,3,1,2,33.3
Saku Koivu\koivusa01,ANA,3,1,2,33.3
Darcy Tucker\tuckeda01,COL,3,1,2,33.3
Brooks Laich\laichbr01,WSH,3,1,2,33.3
Jeff Halpern\halpeje01,TBL,3,1,2,33.3
Devin Setoguchi\setogde01,SJS,3,1,2,33.3
Maxim Lapierre\lapiema01,MTL,3,1,2,33.3
Matthew Lombardi\lombama01,PHX,3,1,2,33.3
Ray Whitney\whitnra01,CAR,3,1,2,33.3
Antti Miettinen\miettan01,MIN,7,2,5,28.6
Alexander Semin\seminal01,WSH,7,2,5,28.6
Daniel Alfredsson\alfreda01,OTT,7,2,5,28.6
Matt Duchene\duchema01,COL,7,2,5,28.6
Marek Zidlicky\zidlima01,MIN,7,2,5,28.6
Patrick Marleau\marlepa01,SJS,7,2,5,28.6
Steve Sullivan\sullist01,NSH,7,2,5,28.6
Teemu Selanne\selante01,ANA,7,2,5,28.6
Patrick Kane\kanepa01,CHI,15,4,11,26.7
Brad Richards\richabr01,DAL,16,4,12,25.0
Scott Gomez\gomezsc01,MTL,8,2,6,25.0
Drew Stafford\staffdr01,BUF,8,2,6,25.0
Mike Cammalleri\cammami01,MTL,8,2,6,25.0
Ilya Kovalchuk\kovalil01,ATL,8,2,6,25.0
Nathan Horton\hortona01,FLA,8,2,6,25.0
Mason Raymond\raymoma01,VAN,4,1,3,25.0
Jere Lehtinen\lehtije01,DAL,4,1,3,25.0
Mike Comrie\comrimi01,EDM,4,1,3,25.0
Petr Prucha\pruchpe01,PHX,4,1,3,25.0
Mark Recchi\recchma01,BOS,4,1,3,25.0
Tomas Fleischmann\fleisto01,WSH,4,1,3,25.0
Bryan Little\littlbr01,ATL,4,1,3,25.0
Stephane Robidas\robidst01,DAL,4,1,3,25.0
Andrew Ladd\laddan01,CHI,4,1,3,25.0
Zdeno Chara\charazd01,BOS,4,1,3,25.0
Erik Christensen\chriser01,NYR,4,1,3,25.0
Valtteri Filppula\filppva01,DET,4,1,3,25.0
Ales Kotalik\kotalal01,NYR,4,1,3,25.0
Pavol Demitra\demitpa01,VAN,4,1,3,25.0
Patrice Bergeron\bergepa01,BOS,13,3,10,23.1
Steve Reinprecht\reinpst01,FLA,13,3,10,23.1
Dan Boyle\boyleda01,SJS,9,2,7,22.2
Alex Ovechkin\ovechal01,WSH,9,2,7,22.2
Shane Doan\doansh01,PHX,9,2,7,22.2
Rostislav Olesz\oleszro01,FLA,9,2,7,22.2
Stephen Weiss\weissst01,FLA,10,2,8,20.0
Patrick Sharp\sharppa01,CHI,10,2,8,20.0
Michael Ryder\rydermi01,BOS,10,2,8,20.0
Jamie Benn\bennja01,DAL,5,1,4,20.0
Sergei Samsonov\samsose01,CAR,5,1,4,20.0
Brendan Morrison\morribr01,WSH,5,1,4,20.0
Travis Zajac\zajactr01,NJD,5,1,4,20.0
Marcel Goc\gocma01,NSH,5,1,4,20.0
David Perron\perroda01,STL,5,1,4,20.0
Derek Roy\royde01,BUF,5,1,4,20.0
Troy Brouwer\brouwtr01,CHI,5,1,4,20.0
Marian Gaborik\gaborma01,NYR,5,1,4,20.0
Michael Frolik\frolimi01,FLA,5,1,4,20.0
Henrik Zetterberg\zettehe01,DET,11,2,9,18.2
Dustin Brown\browndu01,LAK,11,2,9,18.2
Corey Perry\perryco01,ANA,12,2,10,16.7
Robert Nilsson\nilssro01,EDM,6,1,5,16.7
Dany Heatley\heatlda01,SJS,6,1,5,16.7
Guillaume Latendresse\latengu01,MTL,6,1,5,16.7
Ryan Smyth\smythry01,LAK,6,1,5,16.7
Mike Richards\richami02,PHI,6,1,5,16.7
Dustin Penner\pennedu01,EDM,6,1,5,16.7
Tomas Plekanec\plekato01,MTL,6,1,5,16.7
Blake Wheeler\wheelbl01,BOS,13,2,11,15.4
Tim Connolly\connoti01,BUF,7,1,6,14.3
Mike Modano\modanmi01,DAL,7,1,6,14.3
Vincent Lecavalier\lecavvi01,TBL,8,1,7,12.5
Mike Ribeiro\ribeimi01,DAL,12,1,11,8.3
Wojtek Wolski\wolskwo01,COL,15,1,14,6.7
James Neal\nealja01,DAL,10,0,10,0.0
Sam Gagner\gagnesa01,EDM,7,0,7,0.0
Jarome Iginla\iginlja01,CGY,4,0,4,0.0
Kyle Okposo\okposky01,NYI,4,0,4,0.0
Antoine Vermette\vermean01,CBJ,4,0,4,0.0
Martin Havlat\havlama01,MIN,4,0,4,0.0
Dan Cleary\clearda01,DET,4,0,4,0.0
Alex Tanguay\tangual01,TBL,4,0,4,0.0
Paul Stastny\stastpa01,COL,4,0,4,0.0
Bill Guerin\gueribi01,PIT,3,0,3,0.0
Matt Cullen\cullema01,CAR,3,0,3,0.0
Martin St. Louis\stlouma01,TBL,3,0,3,0.0
Clarke MacArthur\macarcl01,BUF,3,0,3,0.0
Eric Belanger\belaner01,MIN,3,0,3,0.0
Patric Hornqvist\hornqpa01,NSH,3,0,3,0.0
Patrick Eaves\eavespa01,DET,3,0,3,0.0
Ville Leino\leinovi01,DET,3,0,3,0.0
Dustin Byfuglien\byfugdu01,CHI,3,0,3,0.0
Maxim Afinogenov\afinoma01,ATL,3,0,3,0.0
Sean Bergenheim\bergese01,NYI,2,0,2,0.0
Anton Stralman\stralan01,CBJ,2,0,2,0.0
T.J. Galiardi\galiatj01,COL,2,0,2,0.0
Artem Anisimov\anisiar01,NYR,2,0,2,0.0
Brandon Dubinsky\dubinbr01,NYR,2,0,2,0.0
Brenden Morrow\morrobr01,DAL,2,0,2,0.0
Richard Park\parkri01,NYI,2,0,2,0.0
Nik Antropov\antroni01,ATL,2,0,2,0.0
Joe Thornton\thornjo01,SJS,2,0,2,0.0
Matt Bradley\bradlma01,WSH,2,0,2,0.0
R.J. Umberger\umberrj01,CBJ,2,0,2,0.0
Eric Staal\staaler01,CAR,2,0,2,0.0
Dan Sexton\sextoda01,ANA,2,0,2,0.0
J.P. Dumont\dumonjp01,NSH,2,0,2,0.0
Mike Green\greenmi03,WSH,2,0,2,0.0
Nikita Filatov\filatni01,CBJ,2,0,2,0.0
John Madden\maddejo01,CHI,2,0,2,0.0
Marc Pouliot\poulima01,EDM,2,0,2,0.0
Eric Fehr\fehrer01,WSH,2,0,2,0.0
Henrik Tallinder\tallihe01,BUF,1,0,1,0.0
Matt Beleskey\belesma01,ANA,1,0,1,0.0
Joel Ward\wardjo02,NSH,1,0,1,0.0
Cam Barker\barkeca01,CHI,1,0,1,0.0
Jeff Taffe\taffeje01,FLA,1,0,1,0.0
Jamie McGinn\mcginja01,SJS,1,0,1,0.0
Adam Mair\mairad01,BUF,1,0,1,0.0
Bobby Ryan\ryanbo01,ANA,1,0,1,0.0
Chuck Kobasew\kobasch01,MIN,1,0,1,0.0
Taylor Pyatt\pyattta01,PHX,1,0,1,0.0
Colin Wilson\wilsoco01,NSH,1,0,1,0.0
Brandon Yip\yipbr01,COL,1,0,1,0.0
Nick Foligno\foligni01,OTT,1,0,1,0.0
Patrick Kaleta\kaletpa01,BUF,1,0,1,0.0
Curtis Glencross\glenccu01,CGY,1,0,1,0.0
Oscar Moller\molleos01,LAK,1,0,1,0.0
Jason Chimera\chimeja01,CBJ,1,0,1,0.0
Scottie Upshall\upshasc01,PHX,1,0,1,0.0
Tomas Holmstrom\holmsto01,DET,1,0,1,0.0
Ryan Callahan\callary01,NYR,1,0,1,0.0
Todd White\whiteto02,ATL,1,0,1,0.0
Dave Bolland\bollada01,CHI,1,0,1,0.0
Samuel Pahlsson\pahlssa01,CBJ,1,0,1,0.0
Brad Richardson\richabr02,LAK,1,0,1,0.0
Casey Wellman\wellmca01,MIN,1,0,1,0.0
Derick Brassard\brassde01,CBJ,1,0,1,0.0
Simon Gagne\gagnesi01,PHI,1,0,1,0.0
Andrei Markov\markoan01,MTL,1,0,1,0.0
Tom Gilbert\gilbeto01,EDM,1,0,1,0.0
Rene Bourque\bourqre01,CGY,1,0,1,0.0
Kyle Brodziak\brodzky01,MIN,1,0,1,0.0
Keith Tkachuk\tkachke01,STL,1,0,1,0.0
Patrik Berglund\berglpa01,STL,1,0,1,0.0
Torrey Mitchell\mitchto01,SJS,1,0,1,0.0
Ryan Vesce\vescery01,SJS,1,0,1,0.0
John-Michael Liles\lilesjo01,COL,1,0,1,0.0
Alex Steen\steenal01,STL,1,0,1,0.0
Shawn Matthias\matthsh01,FLA,1,0,1,0.0
Mathieu Perreault\perrema01,WSH,1,0,1,0.0
Tom Wandell\wandeto01,DAL,1,0,1,0.0
Ryan Malone\malonry01,TBL,1,0,1,0.0
Dustin Boyd\boyddu01,NSH,1,0,1,0.0
Mark Streit\streima01,NYI,1,0,1,0.0
Mikael Backlund\backlmi01,CGY,1,0,1,0.0
Andrej Meszaros\meszaan01,TBL,1,0,1,0.0
Kris Russell\russekr01,CBJ,1,0,1,0.0
Fernando Pisani\pisanfe01,EDM,1,0,1,0.0
Johan Franzen\franzjo01,DET,1,0,1,0.0
Keith Yandle\yandlke01,PHX,1,0,1,0.0
Enver Lisin\lisinen01,NYR,1,0,1,0.0
Bryan Rodney\rodnebr01,CAR,1,0,1,0.0
Steve Downie\downist01,TBL,1,0,1,0.0
Tomas Kaberle\kaberto01,TOR,1,0,1,0.0
Scott Parse\parsesc01,LAK,1,0,1,0.0
Ryan Jones\jonesry01,EDM,1,0,1,0.0
Cal Clutterbuck\cluttca01,MIN,1,0,1,0.0
Rod Brind'Amour\brindro01,CAR,1,0,1,0.0
Evgeny Artyukhin\artyuev01,ANA,1,0,1,0.0
Shea Weber\webersh01,NSH,1,0,1,0.0
Tyler Bozak\bozakty01,TOR,1,0,1,0.0
Alex Goligoski\goligal01,PIT,1,0,1,0.0
Tim Kennedy\kenneti01,BUF,1,0,1,0.0
Mattias Ohlund\ohlunma01,TBL,1,0,1,0.0
David Jones\jonesda01,COL,1,0,1,0.0
Manny Malhotra\malhoma01,SJS,1,0,1,0.0
Francis Bouillon\bouilfr01,NSH,1,0,1,0.0
Milan Michalek\michami01,OTT,1,0,1,0.0
Vernon Fiddler\fiddlve01,PHX,1,0,1,0.0
Niclas Bergfors\bergfni01,ATL,1,0,1,0.0
Stephane Veilleux\veillst01,TBL,1,0,1,0.0
Kris Draper\drapekr01,DET,1,0,1,0.0
